step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,mmae_gamma_hat,mmae_best_gamma,residual_enabled,rl_residual,interlock_tripped
2380,19.825,FULL_STACK,15015.60796637088,541.3433984531041,-2.5546869434367188,2.9868242725478065,-45.49027888723453,0.37589718067616257,-0.4488670996239741,-0.02102253798752618,-0.01051126899376309,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0721554383635521,-0.33372089928537163,0.19064729808363545,1.0,0.85,0.6,0.6,1,0.5,0
2381,19.833333,FULL_STACK,15015.229480601847,541.3662949546239,-2.5513130119344067,2.9135780234399644,-45.42801104940991,0.3757960883384076,-0.44845148763492465,-0.02051115623548383,-0.010255578117741915,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07205966860055923,-0.33402386612859203,0.18980523033356775,1.0,0.85,0.6,0.6,1,0.5,0
2382,19.841667,FULL_STACK,15014.850977491587,541.3927805843633,-2.5481139575232024,2.888409050435767,-45.3960875301072,0.37490869875163535,-0.4488722630479138,-0.020881148491124435,-0.010440574245562217,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0720088854432106,-0.3343153779483702,0.18896332837983507,1.0,0.85,0.6,0.6,1,0.5,0
2383,19.85,FULL_STACK,15014.472703609616,541.42281180039,-2.5451172890292586,2.912714616636835,-45.39471770364912,0.37579298006322265,-0.44928871137456106,-0.021282196467677816,-0.010641098233838908,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07199348509311676,-0.3345968347909713,0.18812156031952235,1.0,0.85,0.6,0.6,1,0.5,0
2384,19.858333,FULL_STACK,15014.094313111156,541.4457067604504,-2.542243669619924,2.987478230947274,-45.33730474056074,0.37607051753821125,-0.44976350551592276,-0.021759665367473868,-0.010879832683736934,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07199615985155106,-0.3348687213106469,0.1872798799496738,1.0,0.85,0.6,0.6,1,0.5,0
2385,19.866667,FULL_STACK,15013.716935258359,541.4649719873884,-2.5391905067459297,3.0108289208469605,-45.249699620449626,0.37617017686395715,-0.44941806317105576,-0.021366300888207457,-0.010683150444103728,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07194823771715164,-0.33513250560415775,0.18643826463047938,1.0,0.85,0.6,0.6,1,0.5,0
2386,19.875,FULL_STACK,15013.340323481709,541.4806510855451,-2.5359305595151462,2.9855714323240687,-45.13121636687716,0.37461416119217517,-0.4490657145552281,-0.020937345402682217,-0.010468672701341108,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07187163084745407,-0.3353872219321706,0.18559679063433476,1.0,0.85,0.6,0.6,1,0.5,0
2387,19.883333,FULL_STACK,15012.964830107987,541.5034292435967,-2.5325646858486213,2.910237393438716,-45.068745137866586,0.37450474661490163,-0.44864964406607943,-0.020425415743573483,-0.010212707871786741,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07177577167749405,-0.335632408176771,0.18475554800098729,1.0,0.85,0.6,0.6,1,0.5,0
2388,19.891667,FULL_STACK,15012.589322242886,541.5297981390246,-2.529384704462182,2.8867819467649563,-45.03685173757236,0.3735894948828436,-0.4490679304902835,-0.020792643338946815,-0.010396321669473407,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07172471284866333,-0.3358663548223998,0.18391459534116114,1.0,0.85,0.6,0.6,1,0.5,0
2389,19.9,FULL_STACK,15012.214041054249,541.5597145935673,-2.5264079526441057,2.912746691666893,-45.03553422854823,0.37446739019171477,-0.4494923810619427,-0.021201790418059918,-0.010600895209029959,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07170940935611725,-0.33609046687928607,0.18307389628575838,1.0,0.85,0.6,0.6,1,0.5,0
2390,19.908333,FULL_STACK,15011.838643454015,541.5824906891391,-2.5235523834035316,2.989230500761235,-44.97812644008401,0.37478012621734563,-0.44996733864643057,-0.02167940785982092,-0.01083970392991046,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07171206921339035,-0.3363052465361943,0.1822334040059392,1.0,0.85,0.6,0.6,1,0.5,0
2391,19.916667,FULL_STACK,15011.464258890599,541.6016352809866,-2.52051471220226,3.014297447433813,-44.890512322404334,0.37489812369944464,-0.44961958779119504,-0.021283377242317325,-0.010641688621158663,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07166378945112228,-0.3365121511883582,0.18139309598705533,1.0,0.85,0.6,0.6,1,0.5,0
2392,19.925,FULL_STACK,15011.090640429407,541.6171920352808,-2.5172679361748944,2.9907344483063065,-44.771985089253825,0.37334173209840504,-0.44926463583726434,-0.020851557648368102,-0.010425778824184051,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07158692181110382,-0.3367102185049293,0.18055304878376885,1.0,0.85,0.6,0.6,1,0.5,0
2393,19.933333,FULL_STACK,15010.71814095229,541.63985145005,-2.513914345987959,2.917020964619594,-44.70958473402344,0.3732240440097709,-0.44884577353035277,-0.02033666480814289,-0.010168332404071445,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07149089127779007,-0.3368989897535907,0.17971335259969262,1.0,0.85,0.6,0.6,1,0.5,0
2394,19.941667,FULL_STACK,15010.345625393093,541.6661035816045,-2.510741640187786,2.8932775643891366,-44.67767137047415,0.3723095357187905,-0.44926345415093405,-0.020703279149312803,-0.010351639574656402,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07143982499837875,-0.3370767546133956,0.17887406568715497,1.0,0.85,0.6,0.6,1,0.5,0
2395,19.95,FULL_STACK,15009.973337776959,541.6959049659262,-2.5077723704387553,2.919007450909204,-44.6763473287606,0.37318280388747016,-0.449682641727028,-0.02110699186950693,-0.010553495934753465,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07142435014247894,-0.3372449173837542,0.17803515277195514,1.0,0.85,0.6,0.6,1,0.5,0
2396,19.958333,FULL_STACK,15009.60093338415,541.7185626488518,-2.5049257594757885,2.9952486389842905,-44.618938505998905,0.3734741348723843,-0.45015637924213087,-0.0215832849337545,-0.01079164246687725,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07142690569162369,-0.33740397258511967,0.17719656616497764,1.0,0.85,0.6,0.6,1,0.5,0
2397,19.966667,FULL_STACK,15009.22954204306,541.7375869699819,-2.5018974086162373,3.020023526442691,-44.5313139340842,0.3735766182320532,-0.44980824850558904,-0.021186889336105796,-0.010593444668052898,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07137864083051682,-0.33755538484221687,0.1763582821450834,1.0,0.85,0.6,0.6,1,0.5,0
2398,19.975,FULL_STACK,15008.858916971833,541.7530216275377,-2.4986600186248067,2.9961321145856754,-44.41276809523416,0.3720108514593441,-0.44945212717092725,-0.02075387055910327,-0.010376935279551636,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07130174338817596,-0.3376981930792098,0.17552037648664084,1.0,0.85,0.6,0.6,1,0.5,0
2399,19.983333,FULL_STACK,15008.489411078393,541.7755625689398,-2.495315700834725,2.9220697157393376,-44.350301740642,0.371887169769195,-0.4490319126542888,-0.02023752865160322,-0.01011876432580161,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07120561599731445,-0.3378319375797042,0.1746829387045033,1.0,0.85,0.6,0.6,1,0.5,0
2400,19.991667,FULL_STACK,15008.11988998577,541.8016979811931,-2.4921568593800654,2.8993790763158467,-44.31841857122346,0.3709584899578263,-0.44944774290472195,-0.020602136160432494,-0.010301068080216247,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0711543932557106,-0.3379549074773812,0.1738460264234185,1.0,0.85,0.6,0.6,1,0.5,0
2401,20.0,FULL_STACK,15007.750595685095,541.8313845050671,-2.489202454842865,2.9261395446877603,-44.31714832061852,0.3718266079579502,-0.44986954325613676,-0.021008461655947608,-0.010504230827973804,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07113891839981079,-0.3380685092407956,0.17300960209811175,1.0,0.85,0.6,0.6,1,0.5,0
2402,20.008333,FULL_STACK,15007.381184317172,541.8539235724035,-2.486370461150362,3.0034357463132744,-44.25977274032784,0.37212926695391607,-0.45034320520652293,-0.021484649353156082,-0.010742324676578041,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07114144414663315,-0.33817324500189794,0.17217361714658908,1.0,0.85,0.6,0.6,1,0.5,0
2403,20.016667,FULL_STACK,15007.012785945088,541.8728274845909,-2.4833552125232496,3.0292324641869413,-44.17216857490249,0.3722369837501923,-0.4499938076788346,-0.02108682305158771,-0.010543411525793855,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07109301537275314,-0.3382705770339862,0.17133804732680197,1.0,0.85,0.6,0.6,1,0.5,0
2404,20.025,FULL_STACK,15006.645153716207,541.8881399939494,-2.4801293600013055,3.0063253737156463,-44.05361836091766,0.3706686476986821,-0.4496356191354248,-0.020651595504805775,-0.010325797752402888,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07101597636938095,-0.3383595466448459,0.17050296830089318,1.0,0.85,0.6,0.6,1,0.5,0
2405,20.033333,FULL_STACK,15006.278640840203,541.9105622876209,-2.4767958101840426,2.933189870881701,-43.99137411717255,0.3705401131998435,-0.44921309061036874,-0.02013281292901803,-0.010066406464509015,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07091972231864929,-0.3384396950193125,0.1696684694555602,1.0,0.85,0.6,0.6,1,0.5,0
2406,20.041667,FULL_STACK,15005.912109095603,541.9365811652237,-2.4736355746719503,2.9068728518466598,-43.959453617573395,0.36961719231628526,-0.4496293684689007,-0.020497987255235772,-0.010248993627617886,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07086861878633499,-0.33850930966942805,0.16883460799392583,1.0,0.85,0.6,0.6,1,0.5,0
2407,20.05,FULL_STACK,15005.545807227492,541.9661527340335,-2.4706806069783176,2.930156410327482,-43.95817360389075,0.3704571188845553,-0.4500395723010282,-0.020892492714045474,-0.010446246357022737,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07085292041301727,-0.33856979862103964,0.1680013499340043,1.0,0.85,0.6,0.6,1,0.5,0
2408,20.058333,FULL_STACK,15005.179387252778,541.9885739154065,-2.4678513248390272,3.004006222005674,-43.900802148169156,0.3706807101370379,-0.4505119983210862,-0.021367496634989935,-0.010683748317494968,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07085549831390381,-0.33862165003677785,0.16716864539247886,1.0,0.85,0.6,0.6,1,0.5,0
2409,20.066667,FULL_STACK,15004.81398025155,542.0073580257649,-2.4648416825701718,3.02634809703578,-43.8131920067519,0.3707402038377375,-0.4501630670073227,-0.020970538878698708,-0.010485269439349354,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07080747187137604,-0.3386663459055316,0.16633646823177772,1.0,0.85,0.6,0.6,1,0.5,0
2410,20.075,FULL_STACK,15004.449339553714,542.0225488932333,-2.4616241161978456,3.0000009677813426,-43.69465224741433,0.3691528906935354,-0.44980504340707994,-0.020535669990179306,-0.010267834995089653,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07073062658309937,-0.3387029225301516,0.1655048924355927,1.0,0.85,0.6,0.6,1,0.5,0
2411,20.083333,FULL_STACK,15004.08581795916,542.0448531824622,-2.458300031302454,2.923501878285813,-43.63220692061004,0.36901737024599124,-0.4493829166360042,-0.02001728171779127,-0.010008640858895634,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07063436508178711,-0.3387309157114952,0.1646740058116143,1.0,0.85,0.6,0.6,1,0.5,0
2412,20.091667,FULL_STACK,15003.722280848771,542.0707555468522,-2.455164068704013,2.8990212171540715,-43.60039865259451,0.36805963041694506,-0.4497966313588907,-0.020379624687462017,-0.010189812343731008,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07058299332857132,-0.33874861405769163,0.1638438645339297,1.0,0.85,0.6,0.6,1,0.5,0
2413,20.1,FULL_STACK,15003.35896955058,542.1002126110648,-2.4522340454049507,2.924075619321498,-43.599251491299086,0.3688925703861203,-0.4502182610744463,-0.0207857795471178,-0.0103928897735589,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07056751847267151,-0.3387574324451234,0.16301442882182646,1.0,0.85,0.6,0.6,1,0.5,0
2414,20.108333,FULL_STACK,15002.99553996697,542.1225150958701,-2.449426792323601,2.9997870715351507,-43.541943668689505,0.3691657224452045,-0.45069118584403367,-0.02126136417397828,-0.01063068208698914,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07057017832994461,-0.3387578822395745,0.1621856483148038,1.0,0.85,0.6,0.6,1,0.5,0
2415,20.116667,FULL_STACK,15002.63312342763,542.1411788294735,-2.4464362928009793,3.02400656638269,-43.45438665216743,0.3692526730057604,-0.4503394568262779,-0.02086122873408436,-0.01043061436704218,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0705217719078064,-0.33875142912294537,0.16135749737726474,1.0,0.85,0.6,0.6,1,0.5,0
2416,20.125,FULL_STACK,15002.271472588181,542.1562477032293,-2.4432352709747147,2.9995334898892008,-43.33585906836381,0.36766818893525416,-0.4499789815162526,-0.020423662266622622,-0.010211831133311311,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07044468075037003,-0.3387371122532921,0.16053005037002718,1.0,0.85,0.6,0.6,1,0.5,0
2417,20.133333,FULL_STACK,15001.91094103083,542.1784335768439,-2.4399268787070008,2.924834136299021,-43.27346343884964,0.3675245880161575,-0.44955415126057646,-0.019902436399183543,-0.009951218199591771,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07034828513860703,-0.33871447222050016,0.1597033953508805,1.0,0.85,0.6,0.6,1,0.5,0
2418,20.141667,FULL_STACK,15001.55039311573,542.2042193727465,-2.43680646856191,2.9021276817932904,-43.24173081281103,0.3665669611261245,-0.4499668704097343,-0.02026376144338382,-0.01013188072169191,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07029689103364944,-0.3386817969967783,0.158877588108291,1.0,0.85,0.6,0.6,1,0.5,0
2419,20.15,FULL_STACK,15001.190070308745,542.2335616110516,-2.4338915834434554,2.928951256343975,-43.24066047075109,0.36741394797836485,-0.450387834400649,-0.020669205874915053,-0.010334602937457527,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07028137147426605,-0.33864049879536,0.15805258824748183,1.0,0.85,0.6,0.6,1,0.5,0
2420,20.158333,FULL_STACK,15000.829628661275,542.2557457693831,-2.4310995481893065,3.0064067832436874,-43.18342730716124,0.36770791078270826,-0.4508596651236463,-0.02114356234473469,-0.010571781172367345,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07028389722108841,-0.33859108528095916,0.15722834488593454,1.0,0.85,0.6,0.6,1,0.5,0
2421,20.166667,FULL_STACK,15000.47019945085,542.2742894351536,-2.4281229232408945,3.0323067842609803,-43.09593326402834,0.36780413434250925,-0.4505071008746921,-0.020742412859708015,-0.010371206429854007,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07023531198501587,-0.3385350199037315,0.15640483167561173,1.0,0.85,0.6,0.6,1,0.5,0
2422,20.175,FULL_STACK,15000.11153549701,542.2892365022566,-2.4249342387271193,3.009451872826461,-42.977445141075094,0.36621951457210694,-0.45014477640553535,-0.020302878023825244,-0.010151439011912622,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07015810161828995,-0.3384713466811553,0.15558212276653305,1.0,0.85,0.6,0.6,1,0.5,0
2423,20.183333,FULL_STACK,14999.753990635276,542.3113039995861,-2.4216373336177566,2.93629087673359,-42.91535384724314,0.36607402702200653,-0.44971777120896966,-0.019779380357948906,-0.009889690178974453,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07006160914897919,-0.33839960760874765,0.15476030604116608,1.0,0.85,0.6,0.6,1,0.5,0
2424,20.191667,FULL_STACK,14999.396424777806,542.336973557252,-2.4185137900772355,2.909721276934865,-42.88361342063113,0.3651288179293392,-0.45013135498764767,-0.020141763746764796,-0.010070881873382398,0.15,0.2,0.6,0.5,1.6666666666666667,-0.07001040875911713,-0.33831808856424755,0.1539394368584847,1.0,0.85,0.6,0.6,1,0.5,0
2425,20.2,FULL_STACK,14999.03908739984,542.3662010813161,-2.415596608906406,2.9328365850523963,-42.88256432538716,0.36594884787096005,-0.4505387162882076,-0.020533359618781555,-0.010266679809390777,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06999464333057404,-0.3382282025656916,0.1531194792094372,1.0,0.85,0.6,0.6,1,0.5,0
2426,20.208333,FULL_STACK,14998.681629698724,542.3882677821006,-2.4128060496553103,3.006599637557461,-42.82536866110097,0.36615447520912886,-0.45100925173039325,-0.021006495313595552,-0.010503247656797776,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06999724358320236,-0.3381304394680549,0.15230038080826683,1.0,0.85,0.6,0.6,1,0.5,0
2427,20.216667,FULL_STACK,14998.325184095651,542.4066920992616,-2.4098345025901886,3.028782426376797,-42.73790524637738,0.36619807999293363,-0.4506574556142005,-0.02060661315023027,-0.010303306575115134,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06994915753602982,-0.33802628563744724,0.15148211318912158,1.0,0.85,0.6,0.6,1,0.5,0
2428,20.225,FULL_STACK,14997.969503611326,542.4215180038384,-2.406654142772766,3.002216198744762,-42.619470917167355,0.364594208415348,-0.4502957735384089,-0.020167974027453073,-0.010083987013726536,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06987220048904419,-0.3379147787785114,0.15066474854696965,1.0,0.85,0.6,0.6,1,0.5,0
2429,20.233333,FULL_STACK,14997.614941567183,542.4434679213506,-2.403366916574011,2.9254264100033267,-42.557205623635944,0.36444404911715755,-0.449762755541803,-0.019538515715600613,-0.009769257857800306,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06977576017379761,-0.3377954548741261,0.14984837297067954,1.0,0.85,0.6,0.6,1,0.5,0
2430,20.241667,FULL_STACK,14997.260361790657,542.4690270049007,-2.40026878142124,2.9007422212606686,-42.525643831276476,0.36314681317377245,-0.44989171840035524,-0.0196160174139699,-0.00980800870698495,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06972429901361465,-0.3376663335955864,0.14903304071814605,1.0,0.85,0.6,0.6,1,0.5,0
2431,20.25,FULL_STACK,14996.906005524099,542.4981591096445,-2.3973804062645168,2.925668678725614,-42.52485457288546,0.36280972270196826,-0.4500304147569655,-0.019741414484214626,-0.009870707242107313,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06971099972724915,-0.3375282610782426,0.14821871176310644,1.0,0.85,0.6,0.6,1,0.5,0
2432,20.258333,FULL_STACK,14996.551527373493,542.5201359427305,-2.394625101325127,3.0013383383020016,-42.46789970537417,0.3611046316879718,-0.4502248416707068,-0.01994647337646782,-0.00997323668823391,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06972163170576096,-0.33738141113095393,0.14740533989026927,1.0,0.85,0.6,0.6,1,0.5,0
2433,20.266667,FULL_STACK,14996.198059741408,542.538477885711,-2.391702162560578,3.025447799242098,-42.380727905276274,0.35844477816194775,-0.44960021974029735,-0.01928691567363927,-0.009643457836819636,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06968669593334198,-0.3372269582261499,0.146592906164469,1.0,0.85,0.6,0.6,1,0.5,0
2434,20.275,FULL_STACK,14995.845354344696,542.5532283283892,-2.388590552133809,3.0008052176411755,-42.262615815090975,0.3533941636249372,-0.448973421719303,-0.018601764705409862,-0.009300882352704931,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06962834298610687,-0.33706368951008936,0.14578149405714197,1.0,0.85,0.6,0.6,1,0.5,0
2435,20.283333,FULL_STACK,14995.493764642626,542.5751141608098,-2.385399960680878,2.925863417468514,-42.2007925052351,0.3491227727808364,-0.4482894509284733,-0.01784506134679298,-0.00892253067339649,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0695556104183197,-0.33689092842774854,0.1449712022801031,1.0,0.85,0.6,0.6,1,0.5,0
2436,20.291667,FULL_STACK,14995.142152722925,542.6006125102432,-2.3824324853549457,2.902999912984451,-42.169766035987394,0.34342137585458615,-0.44845187607449877,-0.017984494001096363,-0.008992247000548181,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0695326179265976,-0.3367067758480037,0.14416209823023912,1.0,0.85,0.6,0.6,1,0.5,0
2437,20.3,FULL_STACK,14994.790759541094,542.6296790744861,-2.379710941577732,2.9297405376824917,-42.169556836595575,0.3389743035078531,-0.4486305631798822,-0.018180414299400427,-0.009090207149700213,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06954985111951828,-0.33651249255681787,0.14335415356825734,1.0,0.85,0.6,0.6,1,0.5,0
2438,20.308333,FULL_STACK,14994.439239636064,542.651583025114,-2.3771568283838396,3.0071977595262656,-42.113238971786906,0.33348020695396174,-0.4488678204766133,-0.018456943606457887,-0.009228471803228944,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06958912312984467,-0.3363084577644154,0.1425473300127649,1.0,0.85,0.6,0.6,1,0.5,0
2439,20.316667,FULL_STACK,14994.088724654168,542.6698463591244,-2.374465488245232,3.033029626863835,-42.02675728320099,0.32734675201704805,-0.4482868337810256,-0.017867589908859838,-0.008933794954429919,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06958075612783432,-0.33609602924988635,0.14174161436031982,1.0,0.85,0.6,0.6,1,0.5,0
2440,20.325,FULL_STACK,14993.738965950906,542.6845123976394,-2.371612970667769,3.0100453845543766,-41.90938073250862,0.3191427172424322,-0.4477027871091816,-0.017249710150525344,-0.008624855075262672,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06954692304134369,-0.3358741625413998,0.14093709457457762,1.0,0.85,0.6,0.6,1,0.5,0
2441,20.333333,FULL_STACK,14993.390316657722,542.7063131003652,-2.3687068907738635,2.936680249882803,-41.848604495003954,0.31204533568315046,-0.44706105444975586,-0.01655766372032852,-0.00827883186016426,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06949660927057266,-0.3356423277242092,0.14013387244621228,1.0,0.85,0.6,0.6,1,0.5,0
2442,20.341667,FULL_STACK,14993.041634183377,542.731724244063,-2.366034297442383,2.9105371167702545,-41.81841999495397,0.303857362256803,-0.4472681069138795,-0.016762272394016398,-0.008381136197008199,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06949416548013687,-0.33539875197092694,0.13933201697325637,1.0,0.85,0.6,0.6,1,0.5,0
2443,20.35,FULL_STACK,14992.693166103214,542.7607009738538,-2.3636292304254303,2.9341342417198573,-41.819156196763,0.2972105480069015,-0.447477868531979,-0.01700731996182292,-0.00850365998091146,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0695294514298439,-0.33514480959146625,0.13853150468580197,1.0,0.85,0.6,0.6,1,0.5,0
2444,20.358333,FULL_STACK,14992.344561897218,542.7825081494664,-2.3614131412753165,3.0084594516821572,-41.76387293781213,0.28977807773140596,-0.44775653709729135,-0.017341517704324128,-0.008670758852162064,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06958498060703278,-0.33488096246221405,0.1377322960890696,1.0,0.85,0.6,0.6,1,0.5,0
2445,20.366667,FULL_STACK,14991.996953684837,542.8006687490836,-2.359078544066007,3.031122851233397,-41.6784992031223,0.2820479053278065,-0.44721786388046747,-0.016809073172879274,-0.008404536586439637,0.15,0.2,0.6,0.5,1.6666666666666667,-0.0695912092924118,-0.33460867454836585,0.13693437541635048,1.0,0.85,0.6,0.6,1,0.5,0
2446,20.375,FULL_STACK,14991.650092255324,542.8152262149332,-2.356598463397984,3.004965380581933,-41.56232713339588,0.27257827225814735,-0.4466749673161743,-0.016244726387047548,-0.008122363193523774,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06956975907087326,-0.3343269690955297,0.13613782765592333,1.0,0.85,0.6,0.6,1,0.5,0
2447,20.383333,FULL_STACK,14991.304329719394,542.8369179507696,-2.3540763332662693,2.928491071026778,-41.502628248763095,0.2645198583608204,-0.4460732647590097,-0.015602939706271579,-0.0078014698531357896,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06952967494726181,-0.3340353732173271,0.13534275136162272,1.0,0.85,0.6,0.6,1,0.5,0
2448,20.391667,FULL_STACK,14990.958526335657,542.8622177434667,-2.351809918419512,2.904192378693,-41.473895070658195,0.25562406251640857,-0.44631600409957467,-0.015851304235187103,-0.007925652117593551,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06953530013561249,-0.33373216702874586,0.13454921255889352,1.0,0.85,0.6,0.6,1,0.5,0
2449,20.4,FULL_STACK,14990.612921949476,542.8910813852654,-2.3498174760568795,2.929566802543346,-41.4761807874942,0.24856341002055013,-0.4465734829632821,-0.01615082672520307,-0.008075413362601536,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06957734376192093,-0.33341877458261054,0.13375717995134256,1.0,0.85,0.6,0.6,1,0.5,0
2450,20.408333,FULL_STACK,14990.267169080675,542.9127678063705,-2.3480146805918136,3.0057558013974575,-41.42245712572415,0.2410276885117753,-0.4468880173694223,-0.016525762988242487,-0.008262881494121244,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06963774561882019,-0.3330957155101799,0.13296661111434144,1.0,0.85,0.6,0.6,1,0.5,0
2451,20.416667,FULL_STACK,14989.922399457544,542.9308026081732,-2.3460916816632054,3.0302946050894417,-41.338699469098785,0.23341751368374222,-0.4463804093675016,-0.016027155287682948,-0.008013577643841474,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06964674592018127,-0.332764466066581,0.1321774882271599,1.0,0.85,0.6,0.6,1,0.5,0
2452,20.425,FULL_STACK,14989.578362766653,542.9452294484294,-2.3440198770283733,3.0059995382552684,-41.224173509017135,0.22427543828846894,-0.44586701880611135,-0.015493633257519734,-0.007746816628759867,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06962661445140839,-0.3324240730507265,0.13138989415058025,1.0,0.85,0.6,0.6,1,0.5,0
2453,20.433333,FULL_STACK,14989.235411211848,542.9667910324854,-2.341902461967463,2.9313079397515134,-41.16622040967655,0.21674878642655945,-0.4452929869801691,-0.014879442802160137,-0.007439721401080068,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06958645582199097,-0.33207408244220543,0.13060392514781324,1.0,0.85,0.6,0.6,1,0.5,0
2454,20.441667,FULL_STACK,14988.89240361005,542.9919595882975,-2.3400362732989115,2.908768695071451,-41.139320144719576,0.20859147374118173,-0.4455632600484226,-0.015153977602515023,-0.0075769888012575115,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06959071755409241,-0.3317127840580548,0.12981964439611854,1.0,0.85,0.6,0.6,1,0.5,0
2455,20.45,FULL_STACK,14988.549579404294,543.0206910336515,-2.3384377148499795,2.935897151153706,-41.1435019494414,0.20246610000167575,-0.44584694968371613,-0.015477021204521435,-0.0077385106022607175,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06963007152080536,-0.33134160562990017,0.1290370175516506,1.0,0.85,0.6,0.6,1,0.5,0
2456,20.458333,FULL_STACK,14988.206590741873,543.0422393322482,-2.337021301287474,3.0138188973913804,-41.09172903703194,0.196043015359067,-0.4461855881142122,-0.015872112684200523,-0.007936056342100262,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06968652456998825,-0.33096106616496873,0.12825599931864737,1.0,0.85,0.6,0.6,1,0.5,0
2457,20.466667,FULL_STACK,14987.86456887424,543.0601320687574,-2.3354742188620725,3.040020199129374,-41.00996231992394,0.18969101652012305,-0.44570047444497546,-0.015390888218035359,-0.0076954441090176795,0.15,0.2,0.6,0.5,1.6666666666666667,-0.06969041377305984,-0.330572638860696,0.12747656898963589,1.0,0.85,0.6,0.6,1,0.5,0
